1503960366,2016-03-20 10:00:00,3705
6962181067,2016-03-31 11:00:00,3701
1927972279,2016-03-18 13:00:00,3698
2022484408,2016-04-08 09:00:00,3698
8877689391,2016-03-27 17:00:00,3691
1927972279,2016-03-27 13:00:00,3689
6290855005,2016-03-22 09:00:00,3672
6290855005,2016-03-27 09:00:00,3672
1927972279,2016-03-30 14:00:00,3667
1927972279,2016-03-27 12:00:00,3650
7007744171,2016-04-01 08:00:00,3620
2022484408,2016-04-07 09:00:00,3611
8053475328,2016-03-25 12:00:00,3605
7007744171,2016-04-03 08:00:00,3599
8877689391,2016-04-03 15:00:00,3584
2347167796,2016-04-02 10:00:00,3569
7086361926,2016-03-14 17:00:00,3564
1927972279,2016-03-16 14:00:00,3562
2022484408,2016-04-12 10:00:00,3560
8053475328,2016-03-31 14:00:00,3558
7086361926,2016-04-11 17:00:00,3556
8877689391,2016-03-23 17:00:00,3548
7007744171,2016-04-06 08:00:00,3516
6962181067,2016-03-22 20:00:00,3500
8053475328,2016-03-20 14:00:00,3489
5577150313,2016-04-09 07:00:00,3478
7086361926,2016-04-08 17:00:00,3472
7086361926,2016-03-15 17:00:00,3469
6962181067,2016-04-04 19:00:00,3467
6775888955,2016-03-26 07:00:00,3458
6962181067,2016-03-29 12:00:00,3453
8053475328,2016-04-10 12:00:00,3453
7007744171,2016-03-25 08:00:00,3450
8053475328,2016-04-05 18:00:00,3431
1503960366,2016-03-12 15:00:00,3396
5577150313,2016-03-19 06:00:00,3388
5577150313,2016-03-15 05:00:00,3388
7007744171,2016-03-17 21:00:00,3388
1503960366,2016-03-13 11:00:00,3388
5577150313,2016-03-12 10:00:00,3387
7007744171,2016-03-20 09:00:00,3385
8877689391,2016-03-22 17:00:00,3379
5577150313,2016-04-11 06:00:00,3378
1927972279,2016-03-28 11:00:00,3374
2022484408,2016-04-07 10:00:00,3372
8053475328,2016-03-21 20:00:00,3372
8053475328,2016-03-17 18:00:00,3370
1503960366,2016-03-22 22:00:00,3365
8877689391,2016-03-30 19:00:00,3359
7007744171,2016-03-20 08:00:00,3359
5577150313,2016-04-02 07:00:00,3358
2022484408,2016-03-20 15:00:00,3357
1927972279,2016-03-17 10:00:00,3354
8053475328,2016-03-23 19:00:00,3353
8053475328,2016-03-17 15:00:00,3350
5577150313,2016-03-18 06:00:00,3348
8053475328,2016-03-26 14:00:00,3347
2022484408,2016-04-04 11:00:00,3341
8053475328,2016-03-28 14:00:00,3331
8053475328,2016-03-12 14:00:00,3330
8053475328,2016-04-08 20:00:00,3311
8053475328,2016-03-16 14:00:00,3311
8053475328,2016-03-14 14:00:00,3310
8053475328,2016-03-19 20:00:00,3299
8877689391,2016-04-08 17:00:00,3289
5577150313,2016-03-26 11:00:00,3288
6962181067,2016-03-26 11:00:00,3282
8877689391,2016-04-07 20:00:00,3272
5577150313,2016-03-12 06:00:00,3263
8053475328,2016-04-05 13:00:00,3263
1644430081,2016-03-13 14:00:00,3256
8053475328,2016-03-14 20:00:00,3255
8053475328,2016-03-22 14:00:00,3252
8877689391,2016-03-24 16:00:00,3251
8053475328,2016-04-09 14:00:00,3248
8053475328,2016-03-21 14:00:00,3247
8877689391,2016-03-15 12:00:00,3244
8053475328,2016-03-22 19:00:00,3241
5577150313,2016-03-17 06:00:00,3241
7007744171,2016-03-24 09:00:00,3240
6962181067,2016-04-05 06:00:00,3239
6962181067,2016-04-07 08:00:00,3235
8053475328,2016-03-28 19:00:00,3228
1927972279,2016-03-18 14:00:00,3227
5577150313,2016-03-25 19:00:00,3227
8877689391,2016-04-01 12:00:00,3221
8053475328,2016-03-18 18:00:00,3219
4020332650,2016-03-28 17:00:00,3214
7007744171,2016-03-17 09:00:00,3195
5577150313,2016-03-19 20:00:00,3186
8053475328,2016-04-04 13:00:00,3184
1503960366,2016-03-12 14:00:00,3183
5577150313,2016-03-26 10:00:00,3180
7086361926,2016-03-24 14:00:00,3178
7086361926,2016-04-04 17:00:00,3177
5577150313,2016-04-02 10:00:00,3172
7086361926,2016-03-15 18:00:00,3171
2022484408,2016-04-05 10:00:00,3168
5577150313,2016-03-25 06:00:00,3159
6290855005,2016-04-02 12:00:00,3158
5577150313,2016-03-13 13:00:00,3154
8053475328,2016-03-15 13:00:00,3152
2022484408,2016-03-23 18:00:00,3140
1927972279,2016-03-15 12:00:00,3138
8378563200,2016-04-01 08:00:00,3136
7007744171,2016-03-23 08:00:00,3135
8053475328,2016-04-05 19:00:00,3129
3977333714,2016-04-09 20:00:00,3120
8877689391,2016-03-16 19:00:00,3116
4445114986,2016-03-17 19:00:00,3095
5577150313,2016-03-30 06:00:00,3094
5577150313,2016-03-18 19:00:00,3090
6391747486,2016-04-02 12:00:00,3084
5577150313,2016-04-05 19:00:00,3084
5577150313,2016-03-12 09:00:00,3078
5577150313,2016-03-28 19:00:00,3073
6962181067,2016-03-28 10:00:00,3053
7007744171,2016-03-24 08:00:00,3049
7086361926,2016-04-01 13:00:00,3039
5577150313,2016-03-12 13:00:00,3035
7007744171,2016-04-05 07:00:00,3033
5577150313,2016-03-14 13:00:00,3029
8053475328,2016-03-20 20:00:00,3027
6775888955,2016-03-20 19:00:00,3025
5577150313,2016-03-31 15:00:00,3018
5577150313,2016-04-04 06:00:00,3017
7007744171,2016-04-07 09:00:00,3009
7007744171,2016-03-17 22:00:00,3008
7007744171,2016-04-07 08:00:00,3006
8877689391,2016-03-18 18:00:00,3002
7007744171,2016-03-18 08:00:00,2994
4020332650,2016-03-16 20:00:00,2994
1503960366,2016-03-18 19:00:00,2989
2022484408,2016-03-22 10:00:00,2986
5577150313,2016-03-31 14:00:00,2985
5553957443,2016-04-01 16:00:00,2984
6775888955,2016-04-05 17:00:00,2978
3372868164,2016-04-02 11:00:00,2977
1503960366,2016-03-13 18:00:00,2972
4558609924,2016-04-05 18:00:00,2968
2022484408,2016-03-24 09:00:00,2967
8253242879,2016-04-08 11:00:00,2966
2347167796,2016-03-12 08:00:00,2959
7007744171,2016-04-05 08:00:00,2959
5577150313,2016-04-06 14:00:00,2954
6962181067,2016-03-24 17:00:00,2947
1503960366,2016-03-19 23:00:00,2936
5553957443,2016-04-05 16:00:00,2926
3977333714,2016-04-03 20:00:00,2926
8877689391,2016-03-23 19:00:00,2923
5577150313,2016-03-17 15:00:00,2919
6775888955,2016-03-28 13:00:00,2916
3977333714,2016-03-17 21:00:00,2916
6962181067,2016-04-02 11:00:00,2911
4020332650,2016-03-31 12:00:00,2909
6775888955,2016-03-28 12:00:00,2909
7007744171,2016-03-30 08:00:00,2905
6775888955,2016-04-05 18:00:00,2897
5577150313,2016-03-23 16:00:00,2897
2873212765,2016-03-12 07:00:00,2896
1927972279,2016-03-30 15:00:00,2893
2347167796,2016-03-16 21:00:00,2890
1927972279,2016-03-18 16:00:00,2887
5577150313,2016-04-07 06:00:00,2876
2022484408,2016-04-04 16:00:00,2874
5577150313,2016-03-26 09:00:00,2874
6962181067,2016-04-08 10:00:00,2869
5577150313,2016-04-01 06:00:00,2866
7086361926,2016-03-25 00:00:00,2866
1503960366,2016-03-26 18:00:00,2865
1644430081,2016-04-08 19:00:00,2860
8053475328,2016-03-25 11:00:00,2853
1503960366,2016-03-24 20:00:00,2851
4445114986,2016-03-21 20:00:00,2847
3372868164,2016-04-10 13:00:00,2844
1503960366,2016-04-01 22:00:00,2842
8378563200,2016-03-22 08:00:00,2832
8378563200,2016-04-03 11:00:00,2830
8053475328,2016-04-03 21:00:00,2829
8378563200,2016-03-25 08:00:00,2828
6290855005,2016-03-12 10:00:00,2824
8378563200,2016-03-23 08:00:00,2822
1644430081,2016-03-27 14:00:00,2820
2873212765,2016-03-17 17:00:00,2818
8053475328,2016-03-18 13:00:00,2812
3372868164,2016-04-04 10:00:00,2809
5577150313,2016-04-09 16:00:00,2809
8378563200,2016-03-15 12:00:00,2806
7086361926,2016-04-05 17:00:00,2801
8378563200,2016-04-05 08:00:00,2798
7007744171,2016-04-02 10:00:00,2798
